offer_count,isRecurrentUser,antiguedadIngresos,offered_rate,numeroPagos,fico,isFraud,took_loan,probability,segment
4,1,3,0.1832424138385491,7,778,0,1,0.9390473752137823,Very High
1,1,19,0.4014880706248519,24,625,0,0,0.2667780830872177,Low
1,1,11,0.2013517595317338,22,815,1,1,0.3267206104932203,Low
1,1,17,0.458030623664738,23,640,1,0,0.254978428452851,Low
1,1,19,0.3295716544491929,30,602,0,1,0.267643231811619,Low
3,0,2,0.2403110492041248,18,725,0,0,0.4357375557966614,Medium
4,0,8,0.433077498539768,32,562,1,1,0.555369851231688,Medium
2,1,19,0.297362680165358,7,793,0,1,0.6098196045208516,High
1,0,7,0.4646531654833902,33,805,1,0,0.04336499084473819,Very Low
3,0,17,0.4712056946917524,5,753,0,0,0.3945135270581674,Low
3,1,6,0.1661680608513637,28,679,1,0,0.7943299268453072,High
3,0,19,0.1009293624527721,8,539,0,1,0.5806487427202429,Medium
2,1,6,0.4935723760569609,15,763,1,1,0.49950889544879234,Medium
1,1,2,0.4624550144509918,4,688,0,0,0.3436708707391732,Low
4,0,6,0.1221780942815365,34,507,1,1,0.68465766791852,High
4,1,5,0.433213705576428,5,603,1,1,0.9242600654692021,Very High
3,1,19,0.2831219730236827,33,724,1,1,0.721065070475564,High
2,1,4,0.2035846420099901,5,533,1,1,0.7195950672043474,High
2,1,17,0.4514986094707719,34,735,0,0,0.3994819546370391,Low
2,1,11,0.1786668929561229,26,727,1,0,0.5764994703831832,Medium
4,0,4,0.4789199997680268,1,687,1,1,0.6859079591569361,High
3,0,13,0.1822485950797364,4,812,0,0,0.5169842583820582,Medium
1,1,17,0.3454732750914974,26,521,1,0,0.3003498967030221,Low
4,1,9,0.1892345338115899,33,842,0,1,0.8848741725210059,Very High
3,0,4,0.3182674659874539,33,539,1,0,0.3589249667434658,Low
3,1,14,0.3735900519660565,8,672,1,1,0.8082054183653951,Very High
1,0,19,0.176091172328055,20,678,1,0,0.09888020021813862,Very Low
1,1,3,0.3083543130802717,16,585,1,1,0.3648178990371534,Low
1,1,14,0.2876238977560476,21,632,1,1,0.32987815078762983,Low
2,1,8,0.1284149685613365,26,512,1,0,0.6421957149123454,High
1,1,1,0.4273231270701212,23,527,0,1,0.28982164724682985,Low
3,1,10,0.2342729602571367,18,583,0,1,0.8195389226051577,Very High
1,1,18,0.3298328790207518,31,817,1,0,0.2341513240873102,Low
